	title	artist	album	likeStatus	duration	videoId	albumId	artistId
12	Marea (we’ve lost dancing)	Fred again..	Marea (we’ve lost dancing)	LIKE	4:46	5JScYWHBxcw	MPREb_0lY9O9dj7av	UCvA7ExlBsBUb5XQEYzJC1ww
14	Danielle (smile on my face)	Fred again..	Actual Life 3 (January 1 - September 9 2022)	LIKE	3:22	Ho_2xO-UpFA	MPREb_tP5IEEe12bp	UCvA7ExlBsBUb5XQEYzJC1ww
43	Delilah (pull me out of this)	Fred again..	Actual Life 3 (January 1 - September 9 2022)	LIKE	4:11	Q6MhT4n9nKI	MPREb_tP5IEEe12bp	UCvA7ExlBsBUb5XQEYzJC1ww
28	Joy	salute	Joy	INDIFFERENT	4:42	B9FxpLNDdts	MPREb_wf06qH4HlQr	UC5DgGU95TLIjZpLcnY51HuA
30	Therapy	salute	Therapy	INDIFFERENT	3:55	JuexQnvyloI	MPREb_3ziZdAmo8xH	UC5DgGU95TLIjZpLcnY51HuA
42	Food for the Soul	it's murph	Food for the Soul	INDIFFERENT	3:31	7mehTK_ENdg	MPREb_whDaPaa30Yv	UChgKG5mgQApKpJIvEcIO_xw
19	calling for you	devin	calling for you	INDIFFERENT	2:22	CLQS7tuYvww	MPREb_yQ453D9y9oa	UCCTxrn2XuDDjK084HgL9Erw
64	Mwaki (feat. Sofiya Nzau)	Zerb	SURRENDER	INDIFFERENT	3:29	wr62oNJORAI	MPREb_waUmUh6MdeW	UCyDQm19rpnoANvgEhzdnRgw
45	Lonely (feat. PHEA)	VisionV	Lonely	INDIFFERENT	2:46	3W5oJZPaU9A	MPREb_FSlHuXzUpFf	UCUgQEqYlX_-LU2ovyh5NEmA
44	The Fall	The Chainsmokers	So Far So Good	INDIFFERENT	3:17	ARaD5hX1yaE	MPREb_AKR17rzwhg6	UCQgUHOPJJrmzCjExg-ISupA
67	LOST IN TIME	Swingz	LOST IN TIME	INDIFFERENT	3:18	f3t_CkylX74	MPREb_sTRXVUtdhzy	UCOpV-FeGFxk6QTj6qI6lssQ
50	Turn On The Lights again.. [Anyma Remix] (feat. Future & Fred again..)	Swedish House Mafia	Turn On The Lights again.. (Remixes)	INDIFFERENT	4:14	b-bYYPrVfgI	MPREb_11Dz3yVIVWN	UCl5p1gD46TZVsoQmM8VZ2gQ
5	Misbehave	Ship Wrek	Misbehave	INDIFFERENT	2:55	FOyalw4wyIY	MPREb_PpAWilqEIOB	UCLnTIo0hstImo2RTmOO0jeQ
18	Higher	Sam Smyers	Higher	INDIFFERENT	2:50	zGdqjGtX7d8	MPREb_kPT3wD2ZZ4U	UCGbrK2iLIS92Cq236kPO9nQ
41	Quiver	SILK	Quiver	INDIFFERENT	3:02	046rgzgPAJg	MPREb_mVOlBinHBdy	UCSB03hgp6NOOmULcTzOeixg
29	Dreaming (Gibson Parker Remix)	Rootkit, Cammie Robinson, & Gibson Parker	Recursion (Remixes)	INDIFFERENT	3:26	JZlfEqoP4OE	MPREb_8saRu4Zw7T9	
31	shimmer shuffle	Rommii	shimmer shuffle	INDIFFERENT	2:08	rQIU2ULVHWw	MPREb_bGFxX9KwHOc	UCs4KhXU4dbLkikQjTAuG-rw
52	fall apart	Rommii	fall apart	INDIFFERENT	2:35	982nH0Julzw	MPREb_rvjVRgwDEDn	UCs4KhXU4dbLkikQjTAuG-rw
